file_size,entropy,nb_sections,size_code,size_image,entry_point,subsystem,dll_char,machine,sect_entropy_max,sect_entropy_mean,nb_dll,nb_imports,api_CreateRemoteThread,api_VirtualAllocEx,api_WriteProcessMemory,api_LoadLibraryA,api_GetProcAddress,api_RegSetValueExA,api_InternetOpenA,api_URLDownloadToFileA,api_CreateProcessA,api_ShellExecuteA,api_WinExec,api_IsDebuggerPresent,api_CryptEncrypt,api_OpenProcess,api_SetWindowsHookExA,api_CreateMutexA,label
110000,6.2082,3,96768,122880,104934,3,34112,332,6.0276,3.0657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36864,4.0111,3,20480,49152,26350,3,1344,332,4.6602,2.9246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41819,5.7098,10,21504,73728,4096,3,32768,34404,6.1444,2.7989,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82592,6.3147,4,63488,94208,23442,2,33088,332,6.3998,4.2131,6,86,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37637056,5.9961,7,20664832,37634048,22736,2,16736,34404,6.7274,5.2943,27,1133,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
29280,5.2923,5,1024,36864,4848,2,17728,332,3.5375,1.6517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60120,6.9121,6,15360,49152,16656,3,16736,34404,6.3555,3.7292,5,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032224,5.9716,3,1019392,1048576,1027542,3,34144,332,5.9552,2.8343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29792,5.7699,5,1024,36864,4848,2,17728,332,4.1888,1.7789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968880,6.9654,5,899584,970752,70732,2,320,332,6.9558,5.2197,1,174,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
13331,4.933,10,6144,49152,5152,3,1344,332,5.9381,2.2171,3,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534368,6.2049,8,356864,544768,345248,2,49504,34404,6.3014,3.9812,12,339,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2379376,5.2991,3,2351104,2375680,2359246,3,34112,332,5.2885,2.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97328,6.1705,7,46592,102400,42672,3,16736,34404,6.1045,3.7177,10,107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1033088,5.2382,3,1011712,1040384,1015854,3,34112,332,5.25,2.0319,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307352,6.105,6,2118656,3305472,712816,3,16736,34404,6.3408,4.9543,12,106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1905152,6.6421,5,1822720,1929216,1745952,2,16704,332,6.656,5.4011,11,225,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
671616,5.9482,3,659968,688128,667418,3,34144,332,5.928,2.8628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44304,6.3065,3,30720,57344,38442,3,34144,332,5.9387,2.9735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99200,6.1117,7,40960,102400,37600,3,16736,34404,6.2368,3.9591,12,130,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
44320,7.0935,2,0,36864,0,3,16736,34404,6.8061,4.1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288072,4.793,5,60928,282624,4142,3,320,332,6.5485,5.12,16,127,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
18925136,6.6466,10,11487744,19025920,10208432,3,16736,34404,6.6787,4.09,3,149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
51464,5.7517,3,28672,40960,0,3,33120,34404,6.0589,3.4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23059,5.629,10,13824,57344,5152,3,1344,332,6.1566,2.3455,3,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16915,5.2636,10,8704,53248,5152,3,1344,332,5.8921,2.3176,3,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250336,6.6759,5,203264,245760,169920,3,16704,332,6.4731,5.0953,8,129,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
239280,6.3218,6,121856,237568,116928,2,352,34404,6.7837,4.6658,9,131,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
88690960,8.0,3,69632,286720,216992,2,0,332,7.8779,5.135,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62461,5.9237,10,41472,94208,4592,3,352,34404,6.1977,2.6987,3,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461192,6.3829,6,309248,475136,300896,3,16736,34404,6.4584,4.7733,13,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18963,5.4654,10,10752,53248,5152,3,1344,332,6.2435,2.2821,3,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50504,6.0779,6,5120,45056,5259,3,320,332,6.032,4.2218,6,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29432,6.6399,6,4096,28672,4960,3,16736,34404,5.9911,2.7389,3,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31896,6.8624,5,8704,32768,10430,3,320,332,6.2757,4.6278,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2684816,6.1782,7,1721344,2686976,1345872,3,16736,34404,6.4049,4.4838,7,280,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
405376,6.1025,7,229376,421888,216672,3,16736,34404,6.3871,3.9745,12,133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
284000,6.0415,7,157184,286720,147200,2,16736,34404,6.2542,4.5245,14,265,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15280,6.9158,3,2560,32768,10574,3,34112,332,5.0899,2.5322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92024,6.0428,3,80384,106496,88414,3,34144,332,5.8869,2.9956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33392,6.5735,3,14848,40960,22862,3,34112,332,5.654,2.9414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498512,6.0878,7,320000,503808,307280,3,16736,34404,6.357,4.3158,10,239,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
987416,6.5719,2,0,978944,0,2,16736,34404,6.5533,4.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829992,6.5118,6,36864,835584,14928,2,49216,332,6.4646,4.1933,8,106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26815296,5.7803,8,6434304,26812416,22832,2,49504,34404,6.4078,4.7892,27,790,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
56944,5.5687,3,28672,57344,33726,3,34112,332,5.6274,2.4056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249144,5.8313,8,137216,253952,130368,2,49504,34404,6.2095,3.9199,14,223,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
105288,6.1863,7,45568,106496,42640,3,16736,34404,6.3523,3.833,9,98,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
129184,5.8084,2,116736,139264,0,3,34144,34404,5.6159,4.2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247656,6.176,7,158208,245760,152240,3,16736,34404,6.2824,4.1453,13,198,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
90184,6.2624,3,77312,106496,85094,3,34144,332,6.0928,2.9901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407954,6.3258,10,281600,417792,4096,3,32768,34404,6.1994,3.8301,8,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189440,5.6682,6,98816,208896,96512,2,16736,34404,6.2466,4.3861,25,101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
259912,5.9703,7,143872,262144,139056,3,16736,34404,6.2702,4.1738,12,189,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
362712,6.1207,6,168448,348160,167296,3,16736,34404,6.2381,4.9689,14,114,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37408,5.8609,3,23040,49152,30786,3,34112,332,5.0431,2.8401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23059,5.6679,10,14848,57344,5152,3,1344,332,6.1692,2.3188,3,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5071704,6.7014,2,0,5062656,0,3,1344,332,6.6966,4.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742224,6.4078,9,3763200,4841472,3114896,3,16736,34404,6.3337,3.9464,3,138,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20808,6.9008,3,2048,32768,9854,3,34112,332,4.6915,2.5267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065544,6.0963,3,6053888,6078464,6061846,3,34144,332,6.0944,3.0739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71435,6.1189,10,48640,98304,4096,3,32768,34404,6.3026,3.0022,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17194,4.6178,10,5632,49152,8144,3,0,34404,5.5094,2.3277,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97811,6.3752,10,79360,131072,5152,3,1344,332,6.4292,3.1698,3,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312648,6.1012,7,181760,315392,166640,2,16736,34404,6.2339,4.6567,12,156,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
335784,5.3863,2,0,327680,0,3,16736,34404,5.2352,3.3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664576,4.2044,6,147456,675840,148176,2,16736,34404,6.1559,3.9796,11,199,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
263072,6.2036,9,180736,270336,101824,3,16736,34404,6.3509,4.4733,15,105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
519088,5.5741,3,505856,532480,513726,3,34112,332,5.5196,2.727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026904,6.2416,7,760832,1024000,749248,2,16736,34404,6.3757,4.3014,15,273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
96528,6.1006,3,69632,86016,0,3,33120,34404,6.3045,3.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79872,6.3328,6,70144,98304,70752,2,16704,332,6.5254,4.4098,6,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1517752,6.5225,6,1015296,1523712,22864,3,16704,332,6.6032,4.5221,14,316,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
635256,5.8158,7,456704,638976,9286,2,320,332,6.2529,3.7742,10,538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5530928,6.3773,7,3823616,5558272,2533984,2,16736,34404,6.4763,5.0446,23,485,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19136,7.0156,2,0,12288,0,3,352,34404,4.486,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500472,6.119,7,239104,512000,142680,2,33120,34404,6.3556,4.3889,6,123,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
99000,6.3377,6,49152,98304,48988,3,352,34404,6.3654,4.6995,3,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31721,4.1662,10,4096,45056,4096,3,32768,34404,5.4555,2.1392,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800280,5.4788,3,787456,819200,795418,3,34144,332,5.4464,2.8539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450024,6.674,6,403456,454656,252256,3,16704,332,6.5945,4.5053,13,172,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33824,5.5849,10,16896,69632,4096,3,32768,34404,5.999,2.793,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60120,6.9121,6,15360,49152,16656,3,16736,34404,6.3555,3.7292,5,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29160,6.8658,5,7168,28672,7632,3,16704,332,5.6154,4.4513,5,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127507,6.4876,10,101376,155648,5152,3,1344,332,6.4407,3.2313,4,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
498512,6.0878,7,320000,503808,307280,3,16736,34404,6.357,4.3158,10,239,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
474152,6.68,3,427008,475136,434974,2,34112,332,6.6968,3.2471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147456,6.132,7,106496,167936,23744,3,16736,34404,6.1893,4.3532,34,155,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
627992,6.3605,7,331776,634880,316448,3,16736,34404,6.3671,4.4549,13,178,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
258048,6.4706,4,184320,262144,102189,3,0,332,6.5929,5.2128,8,303,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
543312,6.4258,9,397824,577536,67360,2,49504,34404,6.5017,3.8991,9,129,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10785112,6.2408,7,6911488,10788864,325888,3,16736,34404,6.4622,4.7048,15,405,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23904,7.0677,2,0,16384,0,2,352,34404,6.0143,3.5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22720,6.8331,2,5120,16384,0,3,1344,332,4.6923,3.9929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55584,7.1967,2,0,45056,0,3,16736,34404,6.8621,4.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174112,5.4595,8,86016,167936,5424,3,16736,34404,6.095,2.4288,30,92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11393824,6.4734,5,9286144,11534336,9277600,3,16736,34404,6.5279,5.3201,17,299,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
918328,5.6085,7,522240,917504,505488,3,16736,34404,6.3107,4.2359,13,174,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
805128,6.741,3,692224,794624,0,3,33120,34404,6.8138,5.5296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5821208,6.634,7,2942464,5853184,2884096,3,16736,34404,7.5503,5.3415,20,851,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
505160,5.2682,11,310272,516096,19728,3,16736,34404,5.3589,2.9786,10,213,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
25641112,6.5679,9,20997120,25669632,20614640,3,16736,34404,6.812,4.1611,5,145,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
228448,5.9675,8,93696,249856,24032,2,49504,34404,6.4894,3.8694,1,101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4394648,6.4928,11,3732992,4550656,2296864,2,49504,34404,6.4467,3.5833,15,374,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33823,5.6654,10,16896,69632,4096,3,32768,34404,6.0987,2.8173,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42003,5.9134,10,26624,73728,5152,3,1344,332,5.9309,2.5018,3,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18310,5.0261,10,7680,49152,9888,3,0,34404,5.9235,2.2518,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77312,6.54,7,60928,307200,27894,2,0,332,6.6521,4.7484,5,128,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
16136,6.7713,3,3072,32768,11150,3,34144,332,5.5319,2.8021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24904,6.9535,2,0,16384,0,3,16736,34404,5.71,3.5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509336,6.1106,7,297472,512000,286112,3,16736,34404,6.3595,3.7996,11,235,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20672,6.9792,2,3072,12288,0,3,1344,332,4.9921,4.1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615936,4.1218,5,152064,630784,153440,2,16704,332,6.5554,4.2953,11,196,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23472,6.5522,3,10752,40960,18530,3,34112,332,5.4001,2.7856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15788336,6.219,8,12363776,15798272,12125040,2,49504,34404,6.4234,4.4926,22,398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10396179,6.6098,11,8078336,17231872,5152,3,1344,332,6.7129,3.3044,6,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846536,6.1826,6,585216,843776,537136,2,16736,34404,6.2295,5.2299,12,234,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
159763,6.2716,10,136704,192512,5152,3,1344,332,6.1653,3.005,4,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19136,6.9654,2,0,12288,0,3,352,34404,3.6767,3.4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44563,6.0779,10,31744,77824,5152,3,1344,332,6.1812,2.6829,4,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224664,6.2872,7,144896,249856,141840,3,16736,34404,6.4312,4.0219,15,137,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2057632,6.1299,7,1573376,2072576,1511328,2,16736,34404,6.0628,4.4901,28,296,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
963240,6.6343,6,681984,978944,141772,2,352,34404,6.5793,5.2496,1,178,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
19136,6.9697,2,1536,12288,0,3,1344,332,3.6568,3.4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29792,5.2369,5,1024,36864,4848,2,17728,332,3.4623,1.639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262616,6.7366,3,7225344,7249920,7231502,3,34112,332,6.7353,3.3315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300970,5.8394,10,145408,331776,4592,3,352,34404,6.2373,3.3259,5,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28872,6.0335,2,0,20480,0,3,16736,34404,3.2846,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15525752,6.0689,6,9854464,16056320,9433072,3,16736,34404,6.4846,4.6052,4,151,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1300816,6.262,7,832000,1318912,314304,3,16736,34404,6.4187,4.2814,15,190,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
57656,6.0227,8,11264,65536,9664,2,49504,34404,5.861,2.9838,10,62,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
457728,5.7443,8,282112,479232,92320,2,16736,34404,6.2192,3.6041,6,179,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
19861424,6.2057,8,8731136,20512768,471584,3,33120,34404,6.0936,4.2348,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3093296,6.4463,7,2316288,3092480,462080,3,16736,34404,6.5301,4.7203,14,241,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
45827,4.9264,10,9728,57344,4096,3,32768,34404,5.8099,2.9674,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568056,6.5583,6,324096,561152,318128,3,16736,34404,6.3579,4.9265,14,198,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
110512,5.5216,3,95744,122880,103866,3,34112,332,5.1638,2.848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48800,6.6847,6,14336,81920,15872,3,16736,34404,6.16,3.4166,9,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40376,6.4493,6,10240,40960,10032,3,16736,34404,6.1655,3.4923,7,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23059,5.9455,10,14848,57344,5152,3,1344,332,6.3785,2.4651,3,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1638912,6.9526,5,623616,1654784,528160,2,16704,332,6.9994,5.778,20,719,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
94992,6.2568,3,81920,106496,90030,3,34144,332,6.0827,3.1215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062136,6.6104,11,4005888,5316608,2234768,3,16864,34404,6.6114,3.7061,7,217,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
636808,4.7762,7,285184,638976,280848,3,16736,34404,6.2763,3.3312,18,135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26538304,7.9978,6,302080,561152,188546,2,33088,332,6.7871,4.7183,8,236,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
61256,6.3736,7,28672,69632,12000,3,49504,34404,6.3805,4.2685,11,85,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19513264,6.2301,8,8543232,19906560,537184,3,33120,34404,6.088,4.2738,1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79891,6.2138,10,67072,114688,5152,3,1344,332,6.2232,2.6125,3,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
836688,6.498,7,33792,847872,10352,2,49504,34404,6.4672,3.4135,9,99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
567040,6.2481,8,362496,589824,344288,3,16736,34404,6.3458,3.818,12,254,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
318048,5.9551,3,305664,335872,313426,3,34112,332,5.9082,3.3667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266672,6.3864,7,160256,282624,49104,2,352,34404,6.4471,4.2081,3,117,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
318048,5.9551,3,305664,335872,313426,3,34112,332,5.9082,3.3667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157312,6.285,6,3925504,6344704,3654512,2,16736,34404,6.3896,4.8812,28,544,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
15891,5.296,10,8192,49152,5152,3,1344,332,6.0879,2.3472,3,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125976,6.0964,10,78848,167936,5120,3,352,34404,6.1786,3.3868,3,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330752,6.1104,6,244736,348160,238480,2,16736,34404,6.2214,4.2752,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16136,6.7357,3,3072,32768,10926,3,34144,332,5.3204,2.7577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117448,4.3789,2,0,110592,0,3,16736,34404,3.5909,2.5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29280,5.2637,5,1024,36864,4848,2,17728,332,3.4653,1.6353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,5.5876,5,1024,36864,4848,2,17728,332,4.0159,1.7482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215027,5.4569,10,121344,233472,4096,3,32768,34404,6.1923,3.0507,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312040,7.4678,2,0,2301952,0,3,16736,34404,7.4664,4.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82112,6.406,2,53760,73728,0,3,34112,34404,5.8982,4.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84240,5.965,3,61440,73728,0,3,33120,34404,6.1386,3.5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059440,5.9233,3,1040896,1073152,1048830,3,34112,332,5.8934,2.9703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550208,6.2275,8,837120,1552384,811984,2,49504,34404,6.5241,4.6005,21,451,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7100112,6.4796,10,5444096,7151616,3882336,3,16736,34404,6.4249,3.8191,3,134,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
23936,6.2459,3,12288,40960,20350,3,34112,332,5.2963,2.861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291776,6.2794,7,211456,294912,4208,3,16736,34404,6.2853,3.8317,15,139,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19136,6.9654,2,0,12288,0,3,352,34404,3.6767,3.4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405376,6.1023,7,229376,421888,216672,3,16736,34404,6.3871,3.9746,12,133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3826123,6.2753,11,3061760,3915776,4096,3,32768,34404,6.2928,3.8052,6,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110112,5.4848,3,95744,122880,103866,3,34112,332,5.1638,2.848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54784,5.7827,6,34304,77824,36160,2,49504,34404,6.1251,3.4376,8,94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17680,6.6074,3,4608,32768,12570,3,34144,332,5.2276,2.6068,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42029872,6.235,8,27086848,42082304,3765840,2,49504,34404,6.7791,4.565,25,1113,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
132605,6.4227,10,86528,159744,89024,3,0,34404,6.6978,3.6022,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157560,6.6824,5,117248,159744,117280,2,16704,332,6.4711,5.4685,9,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42515,6.18,10,30720,77824,5152,3,1344,332,6.302,2.5359,4,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187411,6.048,10,147456,212992,5152,3,1344,332,6.4735,2.6345,3,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115731,5.5866,10,75776,143360,5152,3,1344,332,6.5096,2.6135,3,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27920,6.4219,3,14336,40960,22058,3,34144,332,5.7962,2.8865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358556,6.1004,10,194048,376832,195968,3,0,34404,6.0379,3.6647,7,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
